Rows,b,b_1,b_2,opt,time,EG,EM,ERI,L,Rand.
Average,7.58333,8.52222,8.91667,Inf,Inf,10.4464,10.475,11.0393,12.2362,15.2788
1,10,12,15,Inf,Inf,16.9721,17.1951,18.338,19.7573,23.3948
2,8.5,10.1667,11.3333,12.4444,53.9576,12.9504,13.2246,13.633,14.6021,17.507
3,7.5,9.5,10.5,10.5,4.36138,10.5026,10.496,10.9882,14.0442,14.7226
4,9,11.5,11.5,13,2798.58,14.0276,14.962,15.7318,15.2716,22.3232
5,4,6,6.33333,9,23.2987,9,9,10.3643,10.8027,14.001
6,4.5,5.5,6.5,6.5,0.081868,6.4984,6.4938,6.5016,6.8774,8.6706
7,8.5,8.5,8.5,9,0.111877,8.996,10.1208,10.1317,11.202,14.4278
8,6,6.33333,6.5,7.61111,0.444318,7.777,7.7834,8.0882,8.8364,11.7778
9,7.5,7.5,8,9.5,1.9166,10.0066,10.0092,10.5066,11.4443,15.005
10,7,7.5,8,8.75,3.14659,9.3612,9.0072,9.4844,11.3188,13.6694
11,9.5,11.5,11.5,Inf,Inf,15.9227,15.5558,16.3286,15.8684,21.3806
12,7,8,8.66667,9.91667,9.04482,10.2551,9.9862,12.5152,13.1208,15.9634
13,9,10,10.3333,12.25,757.117,12.9057,13.1244,14.7314,15.2774,18.6032
14,8.5,8.5,8.5,10,8.82282,10.2304,10.4968,11.4486,12.2578,14.0626
15,7.5,8.16667,8.66667,10.8264,65.5208,12.1809,11.2882,12.1455,13.0082,17.8874
16,11,12.5,12.5,13.75,6.67381,14.5206,14.003,14.0104,15.6932,19.9432
17,8,9,9,9.5,0.194599,9.5034,9.4962,9.5046,11.2463,13.6222
18,6.5,6.5,6.5,8.5,0.21106,8.4976,8.503,8.493,10.0682,12.471
19,9,10,10,11.5,3.50598,11.8687,11.7827,12.0281,13.1861,17.3336
20,5,6,6,6.95833,1.62135,7.3072,7.3476,8.136,9.4596,11.571
21,5.5,5.5,5.5,8.25,0.861886,8.5654,8.6652,8.6622,10.4366,12.4954
22,8,8,8,8.5,0.068853,8.4948,8.491,8.4984,8.8913,12.5626
23,6,6,7,7.25,0.084451,7.4864,7.9918,8.0172,10.2478,11.0778
24,7.5,8.5,8.5,9,2.87738,9.4976,9.5076,9.9992,10.8239,13.7336
25,7,7.5,8,8,0.40944,7.9922,7.9984,8.6686,9.1297,11.661
26,8,10,10,10.3333,2.93531,11.3311,11.4074,12.6318,14.2238,17.524
27,8,9,9.5,10,2.05074,10.7611,10.4815,10.4982,14.1332,16.6668
28,9,10.3333,10.3333,11.3333,9.21036,11.9054,11.7268,12.4696,14.5927,17.8124
29,6,6.66667,6.83333,7.86111,3.52172,8.0598,8.104,8.4028,8.9239,11.7662
30,9,9.5,10,10,0.163498,10.0144,10.0012,10.2208,12.3406,14.7254
